"기준_년분기_코드","행정동_코드","행정동_코드_명","월_평균_소득_금액","소득_구간_코드","지출_총금액","식료품_지출_총금액","의류_신발_지출_총금액","생활용품_지출_총금액","의료비_지출_총금액","교통_지출_총금액","교육_지출_총금액","유흥_지출_총금액","여가_문화_지출_총금액","기타_지출_총금액","음식_지출_총금액"
"20231","11650540","잠원동","5458458","09","9245463000","759008000","67775000","72370000","4592795000","186595000","661862000","416607000","353561000","273485000","1861405000"
"20231","11650660","내곡동","4047063","08","2280911000","557772000","23429000","57035000","223072000","175715000","100302000","15358000","316309000","44589000","767330000"
"20231","11680510","신사동","5099915","09","44164208000","2267709000","1734588000","153858000","21548270000","444603000","871910000","1004451000","7038502000","1303933000","7796384000"
"20231","11680660","개포1동","5336373","09","250506000","70320000","8632000","1380000","134557000","0","18870000","0","0","5140000","11607000"
"20231","11680720","일원본동","5444886","09","3987540000","754363000","12773000","31243000","2243804000","3021000","188043000","793000","154452000","75766000","523282000"
"20231","11680750","수서동","3847379","08","76720934000","899528000","73311000","57443000","1867310000","19969578000","73734000","76838000","52030379000","172240000","1500573000"
"20231","11710532","거여2동","3033238","07","3290031000","942944000","32276000","31128000","805775000","21608000","120807000","97899000","293245000","128589000","815760000"
"20231","11710562","방이2동","2928271","06","17227384000","2227006000","285862000","91852000","3607815000","579777000","942046000","1397090000","985605000","460529000","6649802000"
"20231","11710566","오륜동","6095160","09","2476944000","926008000","76038000","1779000","157111000","17963000","141452000","24478000","463420000","91959000","576736000"
"20231","11710642","문정2동","4425648","08","22430098000","2952604000","4404331000","2220218000","4811019000","1131300000","234267000","401955000","935566000","947014000","4391824000"
"20231","11710647","위례동","4202887","08","4854599000","969474000","60314000","15015000","500749000","1093822000","668698000","35457000","194372000","225707000","1090991000"
"20231","11710690","잠실4동","6007987","09","1566138000","426377000","33562000","1884000","498478000","2127000","222286000","13879000","61454000","87848000","218243000"
"20231","11740540","명일2동","4514278","08","6651722000","974803000","39117000","6519000","1795208000","23720000","1946054000","42090000","364138000","241930000","1218143000"
"20231","11740700","둔촌2동","3414406","07","4181067000","754530000","50067000","147233000","467003000","797122000","151200000","44354000","322230000","254305000","1193023000"
"20231","11110570","무악동","5136717","09","2292218000","178796000","1332000","634000","1799170000","1619000","75874000","11908000","34624000","36962000","151299000"
"20231","11110680","창신2동","2112817","05","1084105000","364995000","4531000","3017000","170002000","4590000","3024000","16860000","32797000","11817000","472472000"
"20231","11140570","필동","3033044","07","4983549000","844335000","18711000","118514000","398052000","141744000","158176000","378685000","406272000","74263000","2444797000"
"20231","11140580","장충동","2895026","06","2197618000","318311000","62412000","22442000","7697000","320652000","29456000","22984000","127757000","66115000","1219792000"
"20231","11140645","청구동","3566241","07","1493627000","397417000","144538000","17765000","107260000","1758000","180371000","25180000","69409000","144603000","405326000"
"20231","11170560","원효로1동","4450695","08","2801041000","482384000","25171000","314607000","166379000","38862000","93023000","105758000","248595000","136676000","1189586000"
"20231","11170580","효창동","3523201","07","904455000","389094000","2327000","11131000","169218000","12975000","65294000","0","75717000","22184000","156515000"
"20231","11170650","이태원1동","3682946","07","5800334000","651713000","308700000","125807000","471894000","25197000","11571000","780249000","317775000","242001000","2865427000"
"20231","11170700","보광동","2545653","06","1182176000","381413000","8070000","3090000","151734000","15588000","29307000","84950000","46602000","39585000","421837000"
"20231","11215730","군자동","2604535","06","5965757000","1505780000","42166000","168341000","1214149000","173011000","112633000","216284000","342788000","314239000","1876366000"
"20231","11230600","답십리1동","3538405","07","4552522000","1502205000","79018000","217094000","605395000","49062000","364135000","85971000","391825000","110029000","1147788000"
"20231","11260565","면목본동","2336892","05","4606673000","1382840000","135322000","104125000","697896000","70443000","89274000","214175000","230008000","178822000","1503768000"
"20231","11260630","묵2동","2533867","06","3507015000","891738000","128659000","196502000","579108000","281011000","51880000","272006000","260084000","74597000","771430000"
"20231","11290555","삼선동","3057377","07","5561404000","2093426000","133486000","31007000","714324000","167189000","257469000","169241000","213603000","133525000","1648134000"
"20231","11290600","안암동","2896471","06","5914295000","1226024000","19938000","61294000","462269000","47164000","57444000","358726000","372659000","349831000","2958946000"
"20231","11290650","정릉4동","3038165","07","3587597000","1093218000","48943000","10521000","495917000","683175000","95348000","65090000","159179000","79435000","856771000"
"20231","11290660","길음1동","4462339","08","4792143000","2403597000","66675000","66879000","547260000","4053000","523823000","64743000","225811000","221810000","667492000"
"20231","11290685","길음2동","3736133","07","6046923000","416704000","77449000","72002000","915633000","198418000","384670000","4815000","2895107000","211326000","870799000"
"20231","11290705","종암동","3381883","07","6157549000","2264590000","33450000","48020000","725273000","418618000","361477000","127515000","366793000","202683000","1609130000"
"20231","11305534","삼양동","2473211","06","3036388000","1398993000","18137000","124265000","638723000","184372000","148126000","43346000","107615000","72445000","300366000"
"20231","11305615","수유1동","2220463","05","4724353000","2133040000","141571000","133005000","360791000","445023000","30426000","39868000","380623000","233089000","826917000"
"20231","11350560","월계1동","2777397","06","4993117000","1193995000","37859000","9311000","634225000","244342000","125331000","264220000","448625000","253295000","1781914000"
"20231","11350625","중계2?3동","2936682","06","9521528000","6493605000","101734000","146386000","578657000","12534000","219703000","132211000","441023000","319312000","1076363000"
"20231","11380520","불광1동","3182963","07","6772500000","1434307000","161623000","417032000","2012739000","9471000","278351000","286770000","473452000","401970000","1296785000"
"20231","11380551","갈현1동","2481200","06","5623940000","877758000","77206000","6061000","862480000","11563000","146667000","921772000","284115000","228144000","2208174000"
"20231","11380631","신사1동","2637581","06","4074646000","1044473000","60138000","34011000","462511000","711091000","112404000","147014000","236231000","215244000","1051529000"
"20231","11410700","남가좌2동","3237719","07","4952811000","1974660000","73154000","41168000","501729000","80294000","324924000","129749000","368987000","312083000","1146063000"
"20231","11470520","목2동","3244963","07","5257712000","1359742000","75325000","51744000","939745000","712600000","335450000","116935000","281312000","101355000","1283504000"
"20231","11470570","신월2동","2727225","06","2547423000","1144428000","33139000","26358000","404995000","193360000","122948000","8684000","92356000","99709000","421446000"
"20231","11470580","신월3동","2152244","05","2482832000","447380000","21567000","6018000","228075000","1236001000","53088000","53722000","42508000","69776000","324697000"
"20231","11470620","신정1동","5046256","09","4428162000","982935000","184728000","243766000","503476000","514119000","419669000","192684000","189292000","138157000","1059336000"
