"상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","엑스좌표_값","와이좌표_값","자치구_코드","자치구_코드_명","행정동_코드","행정동_코드_명","영역_면적"
"A","골목상권","3110301","성신여대입구역 7번","201622","455143","11290","성북구","11290575","동선동","107374"
"A","골목상권","3110302","보문역 8번","201699","453779","11290","성북구","11290610","보문동","67532"
"A","골목상권","3110303","성신여대입구역 1번","201864","454954","11290","성북구","11290575","동선동","109299"
"A","골목상권","3110304","보문역 4번","201853","454151","11290","성북구","11290600","안암동","93288"
"A","골목상권","3110305","보문역 5번","201956","453872","11290","성북구","11290600","안암동","147424"
"A","골목상권","3110306","미아초등학교","201991","456550","11290","성북구","11290660","길음1동","32625"
"A","골목상권","3110307","길음역 7번","202044","456064","11290","성북구","11290660","길음1동","55213"
"A","골목상권","3110308","길음역 8번","202156","456410","11290","성북구","11290685","길음2동","84969"
"A","골목상권","3110309","대광초등학교","202174","453492","11290","성북구","11290600","안암동","72678"
"A","골목상권","3110291","한성대입구역 3번","200879","454012","11290","성북구","11290555","삼선동","175682"
"A","골목상권","3110292","정릉역 2번","200997","456070","11290","성북구","11290630","정릉2동","21672"
"A","골목상권","3110293","삼선중학교","200919","454642","11290","성북구","11290525","성북동","79830"
"A","골목상권","3110294","서경대학교","201084","456815","11290","성북구","11290650","정릉4동","193247"
"A","골목상권","3110295","정릉우체국","201097","456370","11290","성북구","11290630","정릉2동","153101"
"A","골목상권","3110296","성신여대입구역 4번","201319","454904","11290","성북구","11290575","동선동","59460"
"A","골목상권","3110297","경동고등학교","201254","454294","11290","성북구","11290555","삼선동","167263"
"A","골목상권","3110310","길음역 10번","202327","456085","11290","성북구","11290685","길음2동","21941"
"A","골목상권","3110311","종암아이파크2차후문","202513","455454","11290","성북구","11290705","종암동","26270"
"A","골목상권","3110312","안암역 2번","202569","454348","11290","성북구","11290600","안암동","85118"
"A","골목상권","3110313","안암역 3번","202623","453826","11290","성북구","11290600","안암동","82289"
"A","골목상권","3110314","종암경찰서","202860","455730","11290","성북구","11290705","종암동","84094"
"A","골목상권","3110315","종암아이파크2차","202967","455307","11290","성북구","11290705","종암동","92801"
"A","골목상권","3110316","숭곡초등학교","203036","456508","11290","성북구","11290715","월곡1동","180619"
"A","골목상권","3110317","종암중학교","203017","454857","11290","성북구","11290705","종암동","91409"
"A","골목상권","3110318","KT월곡지사","203090","456010","11290","성북구","11290715","월곡1동","76869"
"A","골목상권","3110319","종암동주민센터","203175","455519","11290","성북구","11290705","종암동","98376"
"A","골목상권","3110353","수유동우체국","201429","460733","11305","강북구","11305625","수유2동","75187"
"A","골목상권","3110354","삼각산119안전센터","201493","457814","11305","강북구","11305575","삼각산동","17571"
"A","골목상권","3110347","구세군강북종합사회복지관","201194","458466","11305","강북구","11305534","삼양동","32980"
"A","골목상권","3110348","강북문화예술회관","201295","460283","11305","강북구","11305660","인수동","122433"
"A","골목상권","3110349","화계역 2번","201298","459290","11305","강북구","11305615","수유1동","26807"
"A","골목상권","3110324","월곡역 4번","204165","456212","11290","성북구","11290725","월곡2동","26587"
"A","골목상권","3110325","장곡초등학교","204065","457480","11290","성북구","11290760","장위1동","104685"
"A","골목상권","3110326","장위동성당","204220","456971","11290","성북구","11290760","장위1동","45509"
"A","골목상권","3110327","상월곡역 2번","204404","456574","11290","성북구","11290770","장위2동","117350"
"A","골목상권","3110328","상월곡역 3번","204494","456315","11290","성북구","11290810","석관동","88297"
"A","골목상권","3110329","우리은행체육관","204694","457411","11290","성북구","11290770","장위2동","88610"
"A","골목상권","3110330","돌곶이역 1번","204785","456784","11290","성북구","11290770","장위2동","72476"
"A","골목상권","3110331","돌곶이역 8번","205071","456537","11290","성북구","11290810","석관동","105931"
"A","골목상권","3110332","돌곶이역 3번","205180","456985","11290","성북구","11290770","장위2동","34428"
"A","골목상권","3110333","돌곶이역 5번","205235","456656","11290","성북구","11290810","석관동","67373"
"A","골목상권","3110334","석관중앙교회","205523","456497","11290","성북구","11290810","석관동","84276"
"A","골목상권","3110335","석계역 7번","205645","457031","11290","성북구","11290810","석관동","140761"
"A","골목상권","3110336","석관고등학교","205718","456720","11290","성북구","11290810","석관동","62554"
"A","골목상권","3110337","아카데미하우스","200625","460586","11305","강북구","11305660","인수동","120638"
"A","골목상권","3110338","인수초등학교","200883","460186","11305","강북구","11305660","인수동","99103"
"A","골목상권","3110339","국립4.19민주묘지","200907","460881","11305","강북구","11305645","우이동","12372"
"A","골목상권","3110340","인수중학교","200791","460520","11305","강북구","11305660","인수동","50149"
"A","골목상권","3110341","북한산우이역 2번","200835","462472","11305","강북구","11305645","우이동","140183"
"A","골목상권","3110342","국립재활원","201078","459717","11305","강북구","11305660","인수동","62499"
"A","골목상권","3110343","무너미어린이공원","201054","460584","11305","강북구","11305645","우이동","105257"
"A","골목상권","3110344","화계중학교","201103","459244","11305","강북구","11305615","수유1동","38830"
"A","골목상권","3110366","광산사거리","202157","460441","11305","강북구","11305635","수유3동","57563"
"A","골목상권","3110345","솔밭공원역 2번","201113","461962","11305","강북구","11305645","우이동","103855"
"A","골목상권","3110346","4.19민주묘지역 2번","201112","461090","11305","강북구","11305645","우이동","60794"
"A","골목상권","3110350","가오리역 2번","201343","459984","11305","강북구","11305660","인수동","75348"
"A","골목상권","3110351","수유북부시장옆","201375","459629","11305","강북구","11305660","인수동","78839"
"A","골목상권","3110352","수유1동주민센터","201422","458947","11305","강북구","11305615","수유1동","134108"
"A","골목상권","3110371","삼양입구사거리","202451","457427","11305","강북구","11305555","송천동","62809"
"A","골목상권","3110372","강북중학교","202506","460397","11305","강북구","11305635","수유3동","82483"
"A","골목상권","3110355","삼양사거리역 2번","201603","458000","11305","강북구","11305534","삼양동","101492"
"A","골목상권","3110356","덕수교","201609","460954","11305","강북구","11305625","수유2동","102062"
"A","골목상권","3110357","가오리역 1번","201573","460422","11305","강북구","11305625","수유2동","47879"
"A","골목상권","3110360","수유초등학교","201790","459211","11305","강북구","11305615","수유1동","106526"
"A","골목상권","3110361","삼양사거리역 1번","201938","457918","11305","강북구","11305555","송천동","74852"
"A","골목상권","3110362","우이천 계성교","201964","460744","11305","강북구","11305625","수유2동","142902"
"A","골목상권","3110363","송천동주민센터","202008","457606","11305","강북구","11305555","송천동","26098"
"A","골목상권","3110364","미아역 8번","202029","458632","11305","강북구","11305535","미아동","127150"
"A","골목상권","3110365","미아역 5번","202059","458234","11305","강북구","11305535","미아동","115228"
"A","골목상권","3110358","인수동 우편취급국","201703","459587","11305","강북구","11305635","수유3동","111455"
"A","골목상권","3110359","수유시장옆","201763","459911","11305","강북구","11305635","수유3동","135413"
"A","골목상권","3110367","강북구청","202105","460127","11305","강북구","11305635","수유3동","63938"
